Movie_Title,Year,Rating,Runtime(Mins),main_genre
Srpski film,2010,5.0,104,Horror
Stay Alive,2006,5.0,85,Fantasy
An American Haunting,2005,5.0,83,Drama
The Haunting,1999,5.0,113,Fantasy
Vanishing on 7th Street,2010,4.9,92,Horror
Fantasy Island,2020,4.9,109,Fantasy
Silent Hill: Revelation,2012,4.9,95,Horror
Darkness Falls,2003,4.9,86,Fantasy
The Titan,2018,4.8,97,Drama
The Forest,2016,4.8,93,Horror
DOA: Dead or Alive,2006,4.8,87,Action
Valentine,2001,4.8,96,Horror
Zoolander 2,2016,4.7,101,Action
The Unborn,2009,4.7,88,Horror
I Still Know What You Did Last Summer,1998,4.7,100,Horror
Friday the 13th: A New Beginning,1985,4.7,92,Horror
Paranormal Activity: The Ghost Dimension,2015,4.6,88,Horror
Paranormal Activity 4,2012,4.6,88,Horror
Psycho,1998,4.6,105,Horror
Ouija,2014,4.5,89,Horror
Rings,2017,4.5,102,Drama
Basic Instinct 2,2006,4.4,114,Drama
Boogeyman,2005,4.1,89,Drama
One Missed Call,2008,4.0,87,Horror
Book of Shadows: Blair Witch 2,2000,4.0,90,Adventure
The Wicker Man,2006,3.7,102,Horror
The Fog,2005,3.7,100,Horror
I Know Who Killed Me,2007,3.6,106,Horror
Slender Man,2018,3.2,93,Horror
The Shawshank Redemption,1994,9.3,142,Drama
Hababam Sinifi,1975,9.2,87,Comedy
777 Charlie,2022,8.9,136,Adventure
Fight Club,1999,8.8,139,Drama
Forrest Gump,1994,8.8,142,Drama
Soorarai Pottru,2020,8.7,153,Drama
One Flew Over the Cuckoo's Nest,1975,8.7,133,Drama
Interstellar,2014,8.6,169,Adventure
Saving Private Ryan,1998,8.6,169,Drama
La vita è bella,1997,8.6,116,Comedy
It's a Wonderful Life,1946,8.6,130,Drama
96,2018,8.5,158,Drama
Gisaengchung,2019,8.5,132,Drama
Whiplash,2014,8.5,106,Drama
Nuovo Cinema Paradiso,1988,8.5,155,Drama
Casablanca,1942,8.5,102,Drama
Modern Times,1936,8.5,87,Comedy
City Lights,1931,8.5,87,Comedy
Capharnaüm,2018,8.4,126,Drama
3 Idiots,2009,8.4,170,Comedy
Taare Zameen Par,2007,8.4,165,Drama
American Beauty,1999,8.4,122,Drama
Idi i smotri,1985,8.4,142,Drama
Das Boot,1981,8.4,149,Drama
The Shining,1980,8.4,146,Drama
Paths of Glory,1957,8.4,88,Drama
Sunset Blvd.,1950,8.4,110,Drama
The Great Dictator,1940,8.4,125,Comedy
Jagten,2012,8.3,115,Drama
Jodaeiye Nader az Simin,2011,8.3,123,Drama
The Kashmir Files,2022,8.3,170,Drama
Inglourious Basterds,2009,8.3,153,Adventure
Eternal Sunshine of the Spotless Mind,2004,8.3,108,Drama
Requiem for a Dream,2000,8.3,102,Drama
Good Will Hunting,1997,8.3,126,Drama
Full Metal Jacket,1987,8.3,116,Drama
Judgment at Nuremberg,1961,8.3,179,Drama
The Apartment,1960,8.3,125,Comedy
Pather Panchali,1955,8.3,125,Drama
Ikiru,1952,8.3,143,Drama
Ladri di biciclette,1948,8.3,89,Drama
Metropolis,1927,8.3,153,Drama
The Kid,1921,8.3,68,Comedy
Chhichhore,2019,8.2,143,Comedy
Tumbbad,2018,8.2,104,Drama
Zindagi Na Milegi Dobara,2011,8.2,155,Comedy
Dara iz Jasenovca,2020,8.2,130,Drama
Miracle in Cell No. 7,2019,8.2,132,Drama
Babam ve Oglum,2005,8.2,112,Drama
There Will Be Blood,2007,8.2,158,Drama
Pan's Labyrinth,2006,8.2,118,Drama
"Swades: We, the People",2004,8.2,210,Drama
The Truman Show,1998,8.2,103,Comedy
Bacheha-Ye aseman,1997,8.2,89,Drama
The Bridge on the River Kwai,1957,8.2,161,Adventure
Tôkyô monogatari,1953,8.2,136,Drama
Le salaire de la peur,1953,8.2,131,Adventure
Umberto D.,1952,8.2,89,Drama
All About Eve,1950,8.2,138,Drama
Gone with the Wind,1939,8.2,238,Drama
Portrait de la jeune fille en feu,2019,8.1,122,Drama
Dil Bechara,2020,8.1,101,Comedy
Masaan,2015,8.1,109,Drama
Ah-ga-ssi,2016,8.1,145,Drama
Queen,2013,8.1,146,Adventure
Room,2015,8.1,118,Drama
Relatos salvajes,2014,8.1,122,Comedy
Mandariinid,2013,8.1,87,Drama
Kis Uykusu,2014,8.1,196,Drama
PK,2014,8.1,153,Comedy
OMG: Oh My God!,2012,8.1,125,Comedy
Barfi!,2012,8.1,151,Comedy
Udaan,2010,8.1,134,Drama
The Help,2011,8.1,146,Drama
Gran Torino,2008,8.1,116,Drama
Chak De! India,2007,8.1,153,Drama
Million Dollar Baby,2004,8.1,132,Drama
Before Sunset,2004,8.1,80,Drama
Black,2005,8.1,122,Drama
Munna Bhai M.B.B.S.,2003,8.1,156,Comedy
Dil Chahta Hai,2001,8.1,183,Comedy
Her Sey Çok Güzel Olacak,1998,8.1,107,Comedy
Amores perros,2000,8.1,154,Drama
Lagaan: Once Upon a Time in India,2001,8.1,224,Drama
Festen,1998,8.1,105,Drama
Fa Yeung Nin Wah,2000,8.1,98,Drama
Trainspotting,1996,8.1,93,Drama
Underground,1995,8.1,170,Comedy
Before Sunrise,1995,8.1,101,Drama
Groundhog Day,1993,8.1,101,Comedy
Ba wang bie ji,1993,8.1,171,Drama
Dead Poets Society,1989,8.1,128,Comedy
Stand by Me,1986,8.1,89,Adventure
Platoon,1986,8.1,120,Drama
Jean de Florette,1986,8.1,120,Comedy
"Paris, Texas",1984,8.1,145,Drama
Fanny och Alexander,1982,8.1,188,Drama
Stalker,1979,8.1,162,Drama
Höstsonaten,1978,8.1,99,Drama
The Deer Hunter,1978,8.1,183,Drama
Rocky,1976,8.1,120,Drama
Network,1976,8.1,121,Drama
Barry Lyndon,1975,8.1,185,Adventure
A Woman Under the Influence,1974,8.1,155,Drama
Anand,1971,8.1,122,Drama
Persona,1966,8.1,85,Drama
La battaglia di Algeri,1966,8.1,121,Drama
Nattvardsgästerna,1963,8.1,81,Drama
Jungfrukällan,1960,8.1,89,Drama
Ben-Hur,1959,8.1,212,Adventure
Smultronstället,1957,8.1,91,Drama
Det sjunde inseglet,1957,8.1,96,Drama
Le notti di Cabiria,1957,8.1,110,Drama
Ace in the Hole,1951,8.1,111,Drama
The Red Shoes,1948,8.1,135,Drama
The Best Years of Our Lives,1946,8.1,170,Drama
The Grapes of Wrath,1940,8.1,129,Drama
Mr. Smith Goes to Washington,1939,8.1,129,Comedy
La Grande Illusion,1937,8.1,113,Drama
All Quiet on the Western Front,1930,8.1,152,Drama
Sunrise: A Song of Two Humans,1927,8.1,94,Drama
La La Land,2016,8.0,128,Comedy
The Martian,2015,8.0,144,Adventure
Mommy,2014,8.0,139,Drama
Her,2013,8.0,126,Drama
The Perks of Being a Wallflower,2012,8.0,103,Drama
Okuribito,2008,8.0,130,Drama
CODA,2021,8.0,111,Comedy
Black Swan,2010,8.0,108,Drama
Lage Raho Munna Bhai,2006,8.0,144,Comedy
Blood Diamond,2006,8.0,143,Adventure
Dare mo shiranai,2004,8.0,141,Drama
Bom yeoreum gaeul gyeoul geurigo bom,2003,8.0,103,Drama
Big Fish,2003,8.0,125,Adventure
Yeopgijeogin geunyeo,2001,8.0,137,Comedy
Vizontele,2001,8.0,110,Comedy
Magnolia,1999,8.0,188,Drama
Central do Brasil,1998,8.0,110,Drama
La leggenda del pianista sull'oceano,1998,8.0,169,Drama
Sling Blade,1996,8.0,135,Drama
Secrets & Lies,1996,8.0,136,Comedy
Dilwale Dulhania Le Jayenge,1995,8.0,189,Drama
Scent of a Woman,1992,8.0,156,Drama
Rain Man,1988,8.0,133,Drama
Der Himmel über Berlin,1987,8.0,128,Drama
Au revoir les enfants,1987,8.0,104,Drama
Nostalgia,1983,8.0,125,Drama
Pink Floyd: The Wall,1982,8.0,95,Drama
Fitzcarraldo,1982,8.0,158,Adventure
Being There,1979,8.0,130,Comedy
Viskningar och rop,1972,8.0,91,Drama
The Last Picture Show,1971,8.0,118,Drama
Fiddler on the Roof,1971,8.0,181,Drama
Rosemary's Baby,1968,8.0,137,Drama
The Graduate,1967,8.0,106,Comedy
Who's Afraid of Virginia Woolf?,1966,8.0,131,Drama
8½,1963,8.0,138,Drama
El ángel exterminador,1962,8.0,95,Drama
What Ever Happened to Baby Jane?,1962,8.0,134,Drama
Ivanovo detstvo,1962,8.0,95,Drama
Såsom i en spegel,1961,8.0,90,Drama
The Hustler,1961,8.0,134,Drama
La dolce vita,1960,8.0,174,Comedy
Sweet Smell of Success,1957,8.0,96,Drama
La Strada,1954,8.0,108,Drama
Stalag 17,1953,8.0,120,Comedy
Roma città aperta,1945,8.0,103,Drama
Brief Encounter,1945,8.0,86,Drama
The Shop Around the Corner,1940,8.0,99,Comedy
Badhaai ho,2018,7.9,124,Comedy
Marriage Story,2019,7.9,137,Drama
Sing Street,2016,7.9,106,Comedy
Jojo Rabbit,2019,7.9,108,Comedy
Wonder,2017,7.9,113,Drama
Gully Boy,2019,7.9,154,Drama
Short Term 12,2013,7.9,96,Drama
Before Midnight,2013,7.9,109,Drama
Hoje Eu Quero Voltar Sozinho,2014,7.9,96,Drama
The Artist,2011,7.9,100,Comedy
Amour,2012,7.9,127,Drama
Dev.D,2009,7.9,144,Comedy
My Name Is Khan,2010,7.9,165,Adventure
Låt den rätte komma in,2008,7.9,114,Drama
The Wrestler,2008,7.9,109,Drama
Jab We Met,2007,7.9,138,Comedy
Mimi,2021,7.9,132,Comedy
Boyhood,2014,7.9,165,Drama
"4 luni, 3 saptamâni si 2 zile",2007,7.9,113,Drama
Life of Pi,2012,7.9,127,Adventure
C.R.A.Z.Y.,2005,7.9,129,Comedy
Vozvrashchenie,2003,7.9,110,Drama
Kal Ho Naa Ho,2003,7.9,186,Comedy
Gegen die Wand,2004,7.9,121,Drama
No Man's Land,2001,7.9,98,Comedy
Almost Famous,2000,7.9,122,Adventure
Titanic,1997,7.9,194,Drama
Boogie Nights,1997,7.9,155,Drama
Edward Scissorhands,1990,7.9,105,Drama
Do the Right Thing,1989,7.9,120,Comedy
Sacrifice,1986,7.9,149,Drama
Hannah and Her Sisters,1986,7.9,107,Comedy
Brazil,1985,7.9,132,Drama
Manhattan,1979,7.9,96,Comedy
Amarcord,1973,7.9,123,Comedy
Harold and Maude,1971,7.9,91,Comedy
Il conformista,1970,7.9,113,Drama
Doctor Zhivago,1965,7.9,197,Drama
Vivre sa vie: Film en douze tableaux,1962,7.9,80,Drama
The Manchurian Candidate,1962,7.9,126,Drama
Hiroshima mon amour,1959,7.9,90,Drama
Cat on a Hot Tin Roof,1958,7.9,108,Drama
A Streetcar Named Desire,1951,7.9,122,Drama
Harvey,1950,7.9,104,Comedy
Miracle on 34th Street,1947,7.9,96,Comedy
Notorious,1946,7.9,102,Drama
La belle et la bête,1946,7.9,96,Drama
The Lost Weekend,1945,7.9,101,Drama
Sullivan's Travels,1941,7.9,90,Adventure
La règle du jeu,1939,7.9,110,Comedy
Secret Superstar,2017,7.8,150,Drama
Hindi Medium,2017,7.8,132,Comedy
Call Me by Your Name,2017,7.8,132,Drama
"I, Daniel Blake",2016,7.8,100,Drama
Hunt for the Wilderpeople,2016,7.8,101,Adventure
Manchester by the Sea,2016,7.8,137,Drama
Captain Fantastic,2016,7.8,118,Comedy
Little Women,2019,7.8,135,Drama
The Lunchbox,2013,7.8,104,Drama
Soshite chichi ni naru,2013,7.8,121,Drama
Kai po che!,2013,7.8,130,Drama
About Time,2013,7.8,123,Comedy
English Vinglish,2012,7.8,134,Comedy
Moonrise Kingdom,2012,7.8,94,Comedy
Verdens verste menneske,2021,7.8,128,Comedy
Once,2007,7.8,86,Drama
Mr. Nobody,2009,7.8,141,Drama
The Fall,2006,7.8,117,Adventure
Little Miss Sunshine,2006,7.8,101,Comedy
The Curious Case of Benjamin Button,2008,7.8,166,Drama
Veer-Zaara,2004,7.8,192,Drama
Pride & Prejudice,2005,7.8,129,Drama
Les choristes,2004,7.8,97,Comedy
The Notebook,2004,7.8,123,Drama
Todo sobre mi madre,1999,7.8,101,Drama
Cast Away,2000,7.8,143,Adventure
Being John Malkovich,1999,7.8,113,Comedy
Gattaca,1997,7.8,106,Drama
Hamlet,1996,7.8,242,Drama
Breaking the Waves,1996,7.8,159,Drama
The Sandlot,1993,7.8,101,Comedy
The Remains of the Day,1993,7.8,134,Drama
Misery,1990,7.8,107,Drama
Crimes and Misdemeanors,1989,7.8,104,Comedy
The Breakfast Club,1985,7.8,97,Comedy
Kramer vs. Kramer,1979,7.8,105,Drama
All That Jazz,1979,7.8,123,Drama
Days of Heaven,1978,7.8,94,Drama
La montaña sagrada,1973,7.8,114,Adventure
Cabaret,1972,7.8,124,Drama
Midnight Cowboy,1969,7.8,113,Drama
Guess Who's Coming to Dinner,1967,7.8,108,Comedy
Les parapluies de Cherbourg,1964,7.8,91,Drama
My Fair Lady,1964,7.8,170,Drama
East of Eden,1955,7.8,118,Drama
The Day the Earth Stood Still,1951,7.8,92,Drama
His Girl Friday,1940,7.8,92,Comedy
You Can't Take It with You,1938,7.8,126,Comedy
Bride of Frankenstein,1935,7.8,75,Drama
Freaks,1932,7.8,64,Drama
Frankenstein,1931,7.8,70,Drama
Roma,2018,7.7,135,Drama
Sound of Metal,2019,7.7,120,Drama
Forushande,2016,7.7,124,Drama
Perfetti sconosciuti,2016,7.7,96,Comedy
Kapoor & Sons,2016,7.7,132,Comedy
En man som heter Ove,2015,7.7,116,Comedy
The Fault in Our Stars,2014,7.7,126,Drama
Me and Earl and the Dying Girl,2015,7.7,105,Comedy
Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,119,Comedy
La grande bellezza,2013,7.7,141,Drama
La vie d'Adèle,2013,7.7,180,Drama
The Broken Circle Breakdown,2012,7.7,111,Drama
Rockstar,2011,7.7,159,Drama
Nebraska,2013,7.7,115,Adventure
Detachment,2011,7.7,98,Drama
Kokuhaku,2010,7.7,106,Drama
Gravity,2013,7.7,91,Drama
Beasts of No Nation,2015,7.7,137,Drama
Silver Linings Playbook,2012,7.7,122,Comedy
Druk,2020,7.7,117,Comedy
(500) Days of Summer,2009,7.7,95,Comedy
The Boy in the Striped Pajamas,2008,7.7,94,Drama
Auf der anderen Seite,2007,7.7,122,Drama
Flipped,2010,7.7,90,Comedy
Ex Machina,2014,7.7,108,Drama
Efter brylluppet,2006,7.7,120,Drama
Zwartboek,2006,7.7,145,Drama
Brokeback Mountain,2005,7.7,134,Drama
The Machinist,2004,7.7,101,Drama
Ondskan,2003,7.7,113,Drama
Lost in Translation,2003,7.7,102,Comedy
The Magdalene Sisters,2002,7.7,114,Drama
Good Bye Lenin!,2003,7.7,121,Comedy
In America,2002,7.7,105,Drama
Adaptation.,2002,7.7,115,Comedy
Das Experiment,2001,7.7,120,Drama
Billy Elliot,2000,7.7,110,Drama
Hedwig and the Angry Inch,2001,7.7,95,Comedy
Y tu mamá también,2001,7.7,106,Drama
Happiness,1998,7.7,134,Comedy
Ta'm e guilass,1997,7.7,95,Drama
As Good as It Gets,1997,7.7,139,Comedy
Chun gwong cha sit,1997,7.7,96,Drama
Sense and Sensibility,1995,7.7,136,Drama
What's Eating Gilbert Grape,1993,7.7,118,Drama
Short Cuts,1993,7.7,188,Comedy
Philadelphia,1993,7.7,125,Drama
Naked,1993,7.7,131,Comedy
The Muppet Christmas Carol,1992,7.7,85,Comedy
A Few Good Men,1992,7.7,138,Drama
Night on Earth,1991,7.7,129,Comedy
Fried Green Tomatoes,1991,7.7,130,Drama
Yume,1990,7.7,119,Drama
When Harry Met Sally...,1989,7.7,95,Comedy
The Color Purple,1985,7.7,154,Drama
The Verdict,1982,7.7,129,Drama
Ordinary People,1980,7.7,124,Drama
Nashville,1975,7.7,160,Comedy
Deliverance,1972,7.7,109,Adventure
Belle de jour,1967,7.7,100,Drama
Cape Fear,1962,7.7,106,Drama
Jules et Jim,1962,7.7,105,Drama
Invasion of the Body Snatchers,1956,7.7,80,Drama
The Caine Mutiny,1954,7.7,124,Drama
The Quiet Man,1952,7.7,129,Comedy
The African Queen,1951,7.7,105,Adventure
Black Narcissus,1947,7.7,101,Drama
Once Upon a Time... in Hollywood,2019,7.6,161,Comedy
Nelyubov,2017,7.6,127,Drama
The Florida Project,2017,7.6,111,Drama
God's Own Country,2017,7.6,104,Drama
Gifted,2017,7.6,101,Drama
The Peanut Butter Falcon,2019,7.6,97,Adventure
Mr. Church,2016,7.6,104,Comedy
Mustang,2015,7.6,97,Drama
Piku,2015,7.6,123,Comedy
Raanjhanaa,2013,7.6,140,Drama
Tanu Weds Manu Returns,2015,7.6,128,Comedy
"Oslo, 31. august",2011,7.6,95,Drama
Weekend,2011,7.6,97,Drama
A Star Is Born,2018,7.6,136,Drama
Doraibu mai kâ,2021,7.6,179,Drama
Hævnen,2010,7.6,118,Drama
Wake Up Sid,2009,7.6,138,Comedy
50/50,2011,7.6,100,Comedy
Boy A,2007,7.6,102,Drama
Die Welle,2008,7.6,107,Drama
The Reader,2008,7.6,124,Drama
The Visitor,2007,7.6,104,Drama
Seven Pounds,2008,7.6,123,Drama
Volver,2006,7.6,121,Comedy
Stranger Than Fiction,2006,7.6,113,Comedy
The Kite Runner,2007,7.6,128,Drama
Match Point,2005,7.6,124,Drama
Mysterious Skin,2004,7.6,105,Drama
The Station Agent,2003,7.6,89,Comedy
Love Actually,2003,7.6,135,Comedy
25th Hour,2002,7.6,135,Drama
The Butterfly Effect,2004,7.6,113,Drama
I Am Sam,2001,7.6,132,Drama
The Royal Tenenbaums,2001,7.6,110,Comedy
Moulin Rouge!,2001,7.6,127,Drama
Interstate 60: Episodes of the Road,2002,7.6,116,Adventure
Rushmore,1998,7.6,93,Comedy
A Little Princess,1995,7.6,97,Drama
The Bridges of Madison County,1995,7.6,135,Drama
Trois couleurs: Blanc,1994,7.6,92,Comedy
The Commitments,1991,7.6,118,Comedy
Barton Fink,1991,7.6,116,Comedy
Dangerous Liaisons,1988,7.6,119,Drama
Withnail & I,1987,7.6,107,Comedy
"Planes, Trains & Automobiles",1987,7.6,93,Comedy
The Fly,1986,7.6,96,Drama
On Golden Pond,1981,7.6,109,Drama
Close Encounters of the Third Kind,1977,7.6,138,Drama
Le locataire,1976,7.6,126,Drama
Walkabout,1971,7.6,100,Adventure
Romeo and Juliet,1968,7.6,138,Drama
Repulsion,1965,7.6,105,Drama
Breakfast at Tiffany's,1961,7.6,115,Comedy
Peeping Tom,1960,7.6,101,Drama
Les yeux sans visage,1960,7.6,90,Drama
Rebel Without a Cause,1955,7.6,111,Drama
Sabrina,1954,7.6,113,Comedy
From Here to Eternity,1953,7.6,118,Drama
Gilda,1946,7.6,110,Drama
Lifeboat,1944,7.6,97,Drama
The Magnificent Ambersons,1942,7.6,88,Drama
Waves,2019,7.5,135,Drama
The Farewell,2019,7.5,100,Comedy
Dolor y gloria,2019,7.5,113,Drama
A Quiet Place,2018,7.5,90,Drama
Zimna wojna,2018,7.5,89,Drama
The Big Sick,2017,7.5,120,Comedy
"Love, Simon",2018,7.5,110,Comedy
Nocturnal Animals,2016,7.5,116,Drama
Miss Sloane,2016,7.5,132,Drama
Still Alice,2014,7.5,101,Drama
Brooklyn,2015,7.5,117,Drama
No se aceptan devoluciones,2013,7.5,115,Comedy
Les Misérables,2012,7.5,158,Drama
Boy,2010,7.5,87,Comedy
The Art of Racing in the Rain,2019,7.5,109,Comedy
Disconnect,2012,7.5,115,Drama
A Single Man,2009,7.5,99,Drama
Tyrannosaur,2011,7.5,92,Drama
Entre les murs,2008,7.5,128,Drama
The Hurt Locker,2008,7.5,131,Drama
The Book Thief,2013,7.5,131,Drama
Juno,2007,7.5,96,Comedy
The Wind that Shakes the Barley,2006,7.5,127,Drama
Babel,2006,7.5,143,Drama
Thank You for Smoking,2005,7.5,92,Comedy
Die fetten Jahre sind vorbei,2004,7.5,127,Drama
Little Children,2006,7.5,137,Drama
"Synecdoche, New York",2008,7.5,124,Drama
Sideways,2004,7.5,127,Comedy
Jeux d'enfants,2003,7.5,93,Comedy
Secondhand Lions,2003,7.5,111,Comedy
Whale Rider,2002,7.5,101,Drama
28 Days Later...,2002,7.5,113,Drama
The Hours,2002,7.5,110,Drama
Life as a House,2001,7.5,125,Drama
La pianiste,2001,7.5,131,Drama
Devdas,2002,7.5,185,Drama
You Can Count on Me,2000,7.5,111,Drama
Kuch Kuch Hota Hai,1998,7.5,177,Comedy
Dil Se..,1998,7.5,144,Drama
Fucking Åmål,1998,7.5,89,Comedy
Pleasantville,1998,7.5,124,Comedy
Fear and Loathing in Las Vegas,1998,7.5,118,Adventure
The Sweet Hereafter,1997,7.5,112,Drama
Leaving Las Vegas,1995,7.5,111,Drama
La cité des enfants perdus,1995,7.5,112,Drama
Interview with the Vampire: The Vampire Chronicles,1994,7.5,123,Drama
Stalingrad,1993,7.5,134,Drama
The Piano,1993,7.5,121,Drama
Husbands and Wives,1992,7.5,108,Comedy
The Fisher King,1991,7.5,137,Comedy
Field of Dreams,1989,7.5,107,Drama
"Mujeres al borde de un ataque de ""nervios""",1988,7.5,88,Comedy
The Last Temptation of Christ,1988,7.5,164,Drama
Le grand bleu,1988,7.5,168,Adventure
Sophie's Choice,1982,7.5,150,Drama
Hair,1979,7.5,121,Comedy
The Last Detail,1973,7.5,104,Comedy
Le mépris,1963,7.5,103,Drama
Never Rarely Sometimes Always,2020,7.4,101,Drama
Eighth Grade,2018,7.4,93,Comedy
Downton Abbey,2019,7.4,122,Drama
Dear Zindagi,2016,7.4,151,Drama
Phantom Thread,2017,7.4,130,Drama
Moonlight,2016,7.4,111,Drama
Lady Bird,2017,7.4,94,Comedy
Saul fia,2015,7.4,107,Drama
A Monster Calls,2016,7.4,108,Adventure
The Jungle Book,2016,7.4,106,Adventure
Ida,2013,7.4,82,Drama
Me Before You,2016,7.4,106,Drama
Mudbound,2017,7.4,134,Drama
Frances Ha,2012,7.4,86,Comedy
De rouille et d'os,2012,7.4,120,Drama
Inside Llewyn Davis,2013,7.4,104,Drama
Begin Again,2013,7.4,104,Comedy
Mud,2012,7.4,130,Drama
What Maisie Knew,2012,7.4,99,Drama
Le gamin au vélo,2011,7.4,87,Drama
The Way Way Back,2013,7.4,103,Comedy
"Crazy, Stupid, Love.",2011,7.4,118,Comedy
Another Year,2010,7.4,129,Comedy
J'ai tué ma mère,2009,7.4,96,Drama
Up in the Air,2009,7.4,109,Comedy
City Island,2009,7.4,104,Comedy
Biutiful,2010,7.4,148,Drama
C'mon C'mon,2021,7.4,109,Drama
Minari,2020,7.4,115,Drama
Hokkabaz,2006,7.4,122,Comedy
The Bucket List,2007,7.4,97,Adventure
Reign Over Me,2007,7.4,124,Drama
Jaane Tu... Ya Jaane Na,2008,7.4,155,Comedy
Organize Isler,2005,7.4,106,Comedy
The Painted Veil,2006,7.4,125,Drama
Keith,2008,7.4,95,Drama
August Rush,2007,7.4,114,Drama
Transamerica,2005,7.4,103,Adventure
Everything Is Illuminated,2005,7.4,106,Comedy
The Terminal,2004,7.4,128,Comedy
Garden State,2004,7.4,102,Comedy
My Life Without Me,2003,7.4,106,Drama
El espinazo del diablo,2001,7.4,106,Drama
Kabhi Khushi Kabhie Gham...,2001,7.4,210,Drama
Malèna,2000,7.4,108,Drama
2046,2004,7.4,129,Drama
High Fidelity,2000,7.4,113,Comedy
SLC Punk!,1998,7.4,97,Comedy
The Cider House Rules,1999,7.4,126,Drama
The Ice Storm,1997,7.4,112,Drama
Buffalo '66,1998,7.4,110,Comedy
The English Patient,1996,7.4,162,Drama
Welcome to the Dollhouse,1995,7.4,88,Comedy
Smoke,1995,7.4,112,Comedy
Howards End,1992,7.4,142,Drama
Dracula,1992,7.4,128,Drama
Hoosiers,1986,7.4,114,Drama
Witness,1985,7.4,112,Drama
Stranger Than Paradise,1984,7.4,89,Comedy
The Natural,1984,7.4,138,Drama
Terms of Endearment,1983,7.4,132,Comedy
Tootsie,1982,7.4,116,Comedy
Nosferatu: Phantom der Nacht,1979,7.4,107,Drama
The China Syndrome,1979,7.4,122,Drama
Cross of Iron,1977,7.4,132,Drama
American Graffiti,1973,7.4,110,Comedy
M*A*S*H,1970,7.4,116,Comedy
Five Easy Pieces,1970,7.4,98,Drama
Oliver!,1968,7.4,153,Drama
The Wrong Man,1956,7.4,105,Drama
An Affair to Remember,1957,7.4,115,Drama
The Man Who Knew Too Much,1956,7.4,120,Drama
Dracula,1931,7.4,75,Drama
Nomadland,2020,7.3,107,Drama
Hustle,2022,7.3,117,Comedy
Instant Family,2018,7.3,118,Comedy
Mid90s,2018,7.3,85,Comedy
Doctor Sleep,2019,7.3,152,Drama
The Shape of Water,2017,7.3,123,Drama
Paterson,2016,7.3,118,Comedy
Demain tout commence,2016,7.3,118,Comedy
20th Century Women,2016,7.3,119,Comedy
The Nightingale,2018,7.3,136,Adventure
Toni Erdmann,2016,7.3,162,Comedy
Pek Yakinda,2014,7.3,134,Comedy
La famille Bélier,2014,7.3,106,Comedy
Youth,2015,7.3,124,Comedy
Tamasha,2015,7.3,139,Comedy
The Hundred-Foot Journey,2014,7.3,122,Comedy
Chef,2014,7.3,114,Adventure
"Deux jours, une nuit",2014,7.3,95,Drama
The Fundamentals of Caring,2016,7.3,97,Comedy
Blue Jasmine,2013,7.3,98,Comedy
Flight,2012,7.3,138,Drama
The Edge of Seventeen,2016,7.3,104,Comedy
Take Shelter,2011,7.3,121,Drama
The Way,2010,7.3,123,Comedy
Submarine,2010,7.3,97,Comedy
Barney's Version,2010,7.3,134,Comedy
In the Heights,2021,7.3,143,Drama
The Guernsey Literary and Potato Peel Pie Society,2018,7.3,124,Drama
È stata la mano di Dio,2021,7.3,130,Drama
Fish Tank,2009,7.3,123,Drama
Jane Eyre,2011,7.3,120,Drama
You're Not You,2014,7.3,102,Drama
An Education,2009,7.3,100,Drama
The Boat That Rocked,2009,7.3,135,Comedy
Blue Valentine,2010,7.3,112,Drama
My Sister's Keeper,2009,7.3,109,Drama
The Descendants,2011,7.3,115,Comedy
Revolutionary Road,2008,7.3,119,Drama
Precious,2009,7.3,110,Drama
Lars and the Real Girl,2007,7.3,106,Comedy
Sweeney Todd: The Demon Barber of Fleet Street,2007,7.3,116,Drama
Memoirs of a Geisha,2005,7.3,145,Drama
Eight Below,2006,7.3,120,Adventure
North Country,2005,7.3,126,Drama
The Squid and the Whale,2005,7.3,81,Comedy
The Secret Life of Walter Mitty,2013,7.3,114,Adventure
Far from Heaven,2002,7.3,107,Drama
L'auberge espagnole,2002,7.3,122,Comedy
A Walk to Remember,2002,7.3,101,Drama
Punch-Drunk Love,2002,7.3,95,Comedy
Monsoon Wedding,2001,7.3,114,Comedy
Chocolat,2000,7.3,121,Drama
Finding Forrester,2000,7.3,136,Drama
Ghost World,2001,7.3,111,Comedy
10 Things I Hate About You,1999,7.3,97,Comedy
Dogma,1999,7.3,130,Adventure
Carne trémula,1997,7.3,103,Drama
Jerry Maguire,1996,7.3,139,Comedy
Murder in the First,1995,7.3,122,Drama
Mr. Holland's Opus,1995,7.3,143,Drama
Little Women,1994,7.3,115,Drama
The Secret Garden,1993,7.3,101,Drama
Much Ado About Nothing,1993,7.3,111,Comedy
A League of Their Own,1992,7.3,128,Comedy
Steel Magnolias,1989,7.3,117,Comedy
Say Anything...,1989,7.3,100,Comedy
Driving Miss Daisy,1989,7.3,99,Comedy
The Unbearable Lightness of Being,1988,7.3,171,Drama
Big,1988,7.3,104,Comedy
The NeverEnding Story,1984,7.3,102,Adventure
